Letter,Word,Video URL,Image URL
R,REPREENDER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/repreenderSm_Prog001.mp4
R,REPRESENTANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/representanteSm_Prog001.mp4
R,REPRESENTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/representarSm_Prog001.mp4
R,REPROVADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reprovado1Sm_Prog001.mp4
R,REPROVAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reprovarSm_Prog001.mp4
R,RESERVA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reservaSm_Prog001.mp4
R,RESERVADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reservadoSm_Prog001.mp4
R,RESERVAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reservar1Sm_Prog001.mp4
R,RESERVAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reservar2Sm_Prog001.mp4
R,RESERVATÓRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reservatorioSm_Prog001.mp4
R,RESFRIADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resfriadoSm_Prog001.mp4
R,RESIDÊNCIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/residenciaSm_Prog001.mp4
R,RESISTIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resistir1Sm_Prog001.mp4
R,RESOLVER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resolverSm_Prog001.mp4
R,RESPEITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/respeitarSm_Prog001.mp4
R,RESPEITO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/respeitoSm_Prog001.mp4
R,RESPIRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/respirarSm_Prog001.mp4
R,RESPONDÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/respondaoSm_Prog001.mp4
R,RESPONDER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/responderSm_Prog001.mp4
R,RESPONSABILIDADE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/responsabilidadeSm_Prog001.mp4
R,RESPONSÁVEL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/responsavelSm_Prog001.mp4
R,RESPOSTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/respostaSm_Prog001.mp4
R,RESSACA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ressacaSm_Prog001.mp4
R,RESSENTIMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ressentimentoSm_Prog001.mp4
R,RESSURREIÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ressurreicaoSm_Prog001.mp4
R,RESTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/restarSm_Prog001.mp4
R,RESTAURANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/restauranteSm_Prog001.mp4
R,RESTAURAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/restaurarSm_Prog001.mp4
R,RESULTADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resultadoSm_Prog001.mp4
R,RESUMIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resumirSm_Prog001.mp4
R,RESUMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/resumoSm_Prog001.mp4
R,RETÂNGULO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retanguloSm_Prog001.mp4
R,RETIRAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retirar1Sm_Prog001.mp4
R,RETIRAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retirar2Sm_Prog001.mp4
R,RETO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retoSm_Prog001.mp4
R,RETOCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retocarSm_Prog001.mp4
R,RETORNAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retornarSm_Prog001.mp4
R,RETORNO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retornoSm_Prog001.mp4
R,RETRATAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retratarSm_Prog001.mp4
R,RETRATO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retratoSm_Prog001.mp4
R,RETRIBUIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retribuirSm_Prog001.mp4
R,RETROPROJETOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/retroprojetorSm_Prog001.mp4
R,REUNIÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reuniaoSm_Prog001.mp4
R,REUNIR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reunirSm_Prog001.mp4
R,REUNIR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/reunir2Sm_Prog001.mp4
R,REVANCHE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revancheSm_Prog001.mp4
R,REVELAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revelacaoSm_Prog001.mp4
R,REVELAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revelar1Sm_Prog001.mp4
R,REVELAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revelar2Sm_Prog001.mp4
R,REVESTIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revestirSm_Prog001.mp4
R,REVEZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revezarSm_Prog001.mp4
R,REVISÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revisaoSm_Prog001.mp4
R,REVISTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revistaSm_Prog001.mp4
R,REVISTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revistarSm_Prog001.mp4
R,REVOLTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revoltaSm_Prog001.mp4
R,REVOLTADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revoltadoSm_Prog001.mp4
R,REVOLUÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revolucaoSm_Prog001.mp4
R,REVÓLVER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/revolverSm_Prog001.mp4
R,REZA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rezaSm_Prog001.mp4
R,REZAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rezarSm_Prog001.mp4
R,REZAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rezar2Sm_Prog001.mp4
R,RIACHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/riachoSm_Prog001.mp4
R,RICO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rico1Sm_Prog001.mp4
R,RICO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rico2Sm_Prog001.mp4
R,RIFA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rifaSm_Prog001.mp4
R,RIFLE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rifleSm_Prog001.mp4
R,RIGOROSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rigorosoSm_Prog001.mp4
R,RIM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rimSm_Prog001.mp4
R,RÍMEL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rimelSm_Prog001.mp4
R,RINOCERONTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rinoceronteSm_Prog001.mp4
R,RIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rioSm_Prog001.mp4
R,RIO DE JANEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rio_de_janeiroSm_Prog001.mp4
R,RIO GRANDE DO NORTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rio-grande-do-norteSm_Prog001.mp4
R,RIO GRANDE DO SUL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rio-grande-do-norteSm_Prog001.mp4
R,RIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rirSm_Prog001.mp4
R,RISADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/risadaSm_Prog001.mp4
R,RISCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/riscarSm_Prog001.mp4
R,RISONHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/risonhoSm_Prog001.mp4
R,RITMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ritmoSm_Prog001.mp4
R,RIVAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rivalSm_Prog001.mp4
R,ROBÔ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roboSm_Prog001.mp4
R,ROBUSTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/robustoSm_Prog001.mp4
R,ROÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rocaSm_Prog001.mp4
R,RODA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodaSm_Prog001.mp4
R,RODAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodarSm_Prog001.mp4
R,RODEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodearSm_Prog001.mp4
R,RODÍZIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodizio_de_carroSm_Prog001.mp4
R,RODO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodoSm_Prog001.mp4
R,RODOPIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodopiarSm_Prog001.mp4
R,RODOVIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodoviaSm_Prog001.mp4
R,RODOVIÁRIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rodoviariaSm_Prog001.mp4
R,ROER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roerSm_Prog001.mp4
R,ROL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rolSm_Prog001.mp4
R,ROLAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rolarSm_Prog001.mp4
R,ROLETA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roletaSm_Prog001.mp4
R,ROLETA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roleta2Sm_Prog001.mp4
R,ROLIMÃ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rolimaSm_Prog001.mp4
R,ROLO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rolo1Sm_Prog001.mp4
R,ROLO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rolo_de_macarraoSm_Prog001.mp4
R,ROMANO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/romano1Sm_Prog001.mp4
R,ROMÂNTICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/romanticoSm_Prog001.mp4
R,ROMPER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/romperSm_Prog001.mp4
R,ROMPIMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rompimentoSm_Prog001.mp4
R,RONCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roncarSm_Prog001.mp4
R,RONDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rondarSm_Prog001.mp4
R,RONDÔNIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rondoniaSm_Prog001.mp4
R,RORAIMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roraimaSm_Prog001.mp4
R,ROSA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rosaSm_Prog001.mp4
R,ROSÁRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rosarioSm_Prog001.mp4
R,ROSCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roscaSm_Prog001.mp4
R,ROSTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rostoSm_Prog001.mp4
R,ROUBAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roubar1Sm_Prog001.mp4
R,ROUBAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roubar2Sm_Prog001.mp4
R,ROUPA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roupaSm_Prog001.mp4
R,ROXO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roxo1Sm_Prog001.mp4
R,ROXO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/roxo2Sm_Prog001.mp4
R,RUA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rua1Sm_Prog001.mp4
R,RUA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rua2Sm_Prog001.mp4
R,RUBÉOLA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rubeolaSm_Prog001.mp4
R,RUBORIZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruborizarSm_Prog001.mp4
R,RUBRICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rubricaSm_Prog001.mp4
R,RUGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruga1Sm_Prog001.mp4
R,RUIM1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruim1Sm_Prog001.mp4
R,RUIM2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruim2Sm_Prog001.mp4
R,RUIVO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruivoSm_Prog001.mp4
R,RUMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/rumoSm_Prog001.mp4
R,RURAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/ruralSm_Prog001.mp4
R,RÚSSIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/russiaSm_Prog001.mp4
R,RUSSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/russoSm_Prog001.mp4
A,A,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aSm_Prog001.mp4
A,ABACATE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abacateSm_Prog001.mp4
A,ABACAXI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abacaxiSm_Prog001.mp4
A,ABAFAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abafarSm_Prog001.mp4
A,ABAIXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abaixoSm_Prog001.mp4
A,ABAIXO-ASSINADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abaixo-assinadoSm_Prog001.mp4
A,ABAJUR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abajurSm_Prog001.mp4
A,ABANAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abanarSm_Prog001.mp4
A,ABANDONAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abandonar1Sm_Prog001.mp4
A,ABANDONAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abandonar2Sm_Prog001.mp4
A,ABARROTADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abarrotadoSm_Prog001.mp4
A,ABASTADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abastadoSm_Prog001.mp4
A,ABATIDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abatidoSm_Prog001.mp4
A,ABATIMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abatimentoSm_Prog001.mp4
A,ABDICAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abdicarSm_Prog001.mp4
A,ABDÔMEN,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abdomenSm_Prog001.mp4
A,ABELHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abelhaSm_Prog001.mp4
A,ABENÇOAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abencoar1Sm_Prog001.mp4
A,ABENÇOAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abencoar2Sm_Prog001.mp4
A,ABERTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aberto1Sm_Prog001.mp4
A,ABERTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aberto2Sm_Prog001.mp4
A,ABERTURA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aberturaSm_Prog001.mp4
A,ABISMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abismarSm_Prog001.mp4
A,ABÓBORA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abobora1Sm_Prog001.mp4
A,ABÓBORA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abobora2Sm_Prog001.mp4
A,ABOBRINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abobrinhaSm_Prog001.mp4
A,ABOCANHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abocanharSm_Prog001.mp4
A,ABOLIÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abolicaoSm_Prog001.mp4
A,ABONAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abonarSm_Prog001.mp4
A,ABONO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abonoSm_Prog001.mp4
A,ABORRECER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aborrecerSm_Prog001.mp4
A,ABORRECIDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aborrecidoSm_Prog001.mp4
A,ABORTAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abortar1Sm_Prog001.mp4
A,ABORTAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abortar2Sm_Prog001.mp4
A,ABORTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abortar1Sm_Prog001.mp4
A,ABOTOAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abotoarSm_Prog001.mp4
A,ABRACADABRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abracadabraSm_Prog001.mp4
A,ABRAÇAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abracarSm_Prog001.mp4
A,ABRAÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abracoSm_Prog001.mp4
A,ABRAÇO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abraco2Sm_Prog001.mp4
A,ABREVIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abreviarSm_Prog001.mp4
A,ABRIDOR DE LATA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abridor%20de%20lata1Sm_Prog001.mp4
A,ABRIDOR DE LATA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abridor%20de%20lata2Sm_Prog001.mp4
A,ABRIGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrigarSm_Prog001.mp4
A,ABRIGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrigoSm_Prog001.mp4
A,ABRIL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrilSm_Prog001.mp4
A,ABRIR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrir1Sm_Prog001.mp4
A,ABRIR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrir2Sm_Prog001.mp4
A,ABRIR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrir3Sm_Prog001.mp4
A,ABRIR4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrir4Sm_Prog001.mp4
A,ABRIR5,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abrir5Sm_Prog001.mp4
A,ABSOLVER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absolverSm_Prog001.mp4
A,ABSORVENTE HIGIÊNICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absorvente-higienicoSm_Prog001.mp4
A,ABSORVER1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absorver1Sm_Prog001.mp4
A,ABSORVER2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absorver2Sm_Prog001.mp4
A,ABSTER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absterSm_Prog001.mp4
A,ABSURDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/absurdo1Sm_Prog001.mp4
A,ABUSADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abusadoSm_Prog001.mp4
A,ABUSAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/abusarSm_Prog001.mp4
A,ACABAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acabar1Sm_Prog001.mp4
A,ACABAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acabar2Sm_Prog001.mp4
A,ACABAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acabar3Sm_Prog001.mp4
A,ACABAR4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acabar4Sm_Prog001.mp4
A,AÇAÍ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acaiSm_Prog001.mp4
A,ACALENTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acalentarSm_Prog001.mp4
A,ACALMAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acalmar1Sm_Prog001.mp4
A,ACALMAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acalmar2Sm_Prog001.mp4
A,ACAMPAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acampamentoSm_Prog001.mp4
A,ACAMPAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acamparSm_Prog001.mp4
A,ACANHADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acanhadoSm_Prog001.mp4
A,ACARICIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acariciarSm_Prog001.mp4
A,ACASALAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acasalarSm_Prog001.mp4
A,ACATAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acatarSm_Prog001.mp4
A,ACAUTELAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acautelarSm_Prog001.mp4
A,ACEITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aceitarSm_Prog001.mp4
A,ACELERAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acelerar1Sm_Prog001.mp4
A,ACELERAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acelerar2Sm_Prog001.mp4
A,ACENAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acenarSm_Prog001.mp4
A,ACENDER FAROL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender3Sm_Prog001.mp4
A,ACENDER ISQUEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender4Sm_Prog001.mp4
A,ACENDER LUZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender2Sm_Prog001.mp4
A,ACENDER VELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acender1Sm_Prog001.mp4
A,ACENTO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acento1Sm_Prog001.mp4
A,ACENTO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acento2Sm_Prog001.mp4
A,ACERCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acercarSm_Prog001.mp4
A,ACERTAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acertar1Sm_Prog001.mp4
A,ACERTAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acertar2Sm_Prog001.mp4
A,ACESO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesoSm_Prog001.mp4
A,ACESSO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesso1Sm_Prog001.mp4
A,ACESSO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acesso2Sm_Prog001.mp4
A,ACHAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/achar1Sm_Prog001.mp4
A,ACHAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/achar2Sm_Prog001.mp4
A,ACIDENTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acidente1Sm_Prog001.mp4
A,ACIDENTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acidente2Sm_Prog001.mp4
A,ACIMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acimaSm_Prog001.mp4
A,ACLIVE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acliveSm_Prog001.mp4
A,ACNE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acneSm_Prog001.mp4
A,AÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aco2Sm_Prog001.mp4
A,AÇOITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acoitarSm_Prog001.mp4
A,AÇOITE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acoiteSm_Prog001.mp4
A,ACOMODADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acomodadoSm_Prog001.mp4
A,ACOMODAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acomodarSm_Prog001.mp4
A,ACOMPANHADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhadoSm_Prog001.mp4
A,ACOMPANHAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhar1Sm_Prog001.mp4
A,ACOMPANHAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acompanhar2Sm_Prog001.mp4
A,ACONCHEGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aconchegarSm_Prog001.mp4
A,ACONSELHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aconselharSm_Prog001.mp4
A,ACONTECER1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/acontecerSm_Prog001.mp4
