Letter,Word,Video URL,Image URL,Assuntos,Acepção,Exemplo,Exemplo Libras,Classe Gramatical,Origem
F,FIEL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fielSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,NENHUM,Aquele que não trai; o que mantém a fidelidade; digno de confiança.,Eu sou fiel à minha esposa.,MINH@ ESPOS@ EU FIEL.,ADJETIVO,Nacional
F,FIGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/figaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg03.jpg,NENHUM,"Amuleto em forma de mão fechada, usado para afastar o mau-olhado.",Eu observei que tem uma figa em cima de sua geladeira. Por quê?,EU VER SE@ GELADEIRA EM-CIMA FIGA POR-QUÊ?,ADJETIVO,Nacional
F,FÍGADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/figadoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg35a.jpg,ALIMENTO/BEBIDA,"Víscera glandular e volumosa, muito usada na alimentação.",Meu pai adora fígado com cebola.,ME@ PAI ADORAR FÍGADO CEBOLA JUNTO.,SUBSTANTIVO,Nacional
F,FIGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/figoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg45.jpg,FRUTA,"Fruto da figueira. Pode ser consumido ao natural, seco ou usado na preparação de doces e geléias.","De figo, le não gosta.",FIGO EL@ GOSTAR-NÃO.,ADJETIVO,Nacional
F,FIGURA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/figuraSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg27.jpg,COR/FORMA,Aparência; perfil; forma exterior; unidade em um conjunto de expressão humana.,Eu preciso encontrar no computador um desenho de Jesus para fazer um cartão.,COMPUTADOR EU PRECISAR FIGURA JESUS FAZER CARTÃO.,SUBSTANTIVO,Nacional
F,FIGURINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/figurinhaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg24.jpg,ESPORTE/DIVERSÃO,"Pequena estampa seriada, para colar em álbum ou para colecionar.","Todo dia as crianças brincam de bafo, com figurinhas.",CASA^ESTUDO CRIANÇA+ TODO-DIA FIGURINHA BAFO.,SUBSTANTIVO,Nacional
F,FILA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg58.jpg,NENHUM,"Fileira; série de pessoas, animais ou objetos dispostos em linha reta, um atrás do outro.",Eu não gosto de ficar em fila de banco.,EU GOSTAR-NÃO BANCO pessoaFILA.,SUBSTANTIVO,Nacional
F,FILHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filhoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,FAMÍLIA,Descendente direto do pai e da mãe.,"Quando eu me casar, quero ter três filhos.",FUTURO CASAR QUERER FILH@ TRÊS.,SUBSTANTIVO,Nacional
F,FILHOTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filhoteSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,PLANTA/FLOR/NATUREZA,Filhote de animal; filho pequeno.,O filhote de urso se perdeu na floresta.,FLORESTA PERDER URSO FILHOTE.,SUBSTANTIVO,Nacional
F,FILIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filiarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg15.jpg,NENHUM,"Admitir alguém ou entrar para uma agremiação, partido ou outra comunidade organizada.",A Associação de Surdos do Rio filiou-se à Federação em 1977.,ASSOCIAÇÃO SURD@ Rio PASSADO 1977 FILIAR FEDERAÇÃO.,VERBO,Nacional
F,FILMADORA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filmadoraSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,APARELHO/MÁQUINA,Máquina de filmar.,"Agora, as novas filmadoras são muito pequenas.",AGORA NOV@ FILMADORA PEQUEN@muito.,SUBSTANTIVO,Nacional
F,FILMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filmarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,Registrar acontecimentos ou cenas em filme cinematográfico ou videoteipe.,Vou filmar meu aniversário.,ANIVERSÁRIO ME@ FILMAR V-O-U.,VERBO,Nacional
F,FILME1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filme1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,ESPORTE/DIVERSÃO,"Sequência de imagens fotografadas em filme, projetadas na tela.",Anteontem eu vi um filme muito bom na televisão.,ANTEONTEM FILME BO@muito TELEVISÃO VER .,SUBSTANTIVO,Nacional
F,FILME2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filme2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,MATÉRIA/SUBSTÂNCIA,"Rolo de película de celulóide, que pode registrar imagens fotográficas ou cinematográficas.",Acabou o filme de minha máquina fotográfica.,MÁQUINA-FOTOGRÁFICA ENROLARcoisa-retangular-pequena ACABAR.,SUBSTANTIVO,Nacional
F,FILOSOFIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/filosofiaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg58.jpg,NENHUM,"Estudo que visa ampliar incessantemente a compreensão da realidade, no sentido de apreendê-la no seu todo.",A maioria das pessoas não gosta de filosofia.,PESSOA MAIORIA GOSTAR-NÃO FILOSOFIA.,SUBSTANTIVO,Nacional
F,FIM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fimSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg54.jpg,NENHUM,O que vem por último; conclusão; a última parte.,"A guerra no mundo precisa ter um fim, todos têm que unir-se para conseguir a paz.",MUNDO GUERRA PRECISAR F-I-M TOD@ UNIR CONSEGUIR P-A-Z.,SUBSTANTIVO,Nacional
F,FINAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/finalSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg53a.jpg,ESPORTE/DIVERSÃO,A partida decisiva; a competição decisiva; o jogo de onde sai o campeão.,"Hoje, Vasco e Flamengo vão disputar a final.",VASCO FLAMENGO HOJE COMPETIR FINAL.,SUBSTANTIVO,Nacional
F,FINALMENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/finalmenteSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Por fim; até que enfim.,"Finalmente, acabei o trabalho e vou para casa!",AGORA IR CASA FINALMENTE TRABALHAR ACABAR!,ADV.,Nacional
F,FINCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fincarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,Cravar; enfiar com força; enraizar.,"Na praia, vou fincar o guarda-sol.",PRAIA EU GUARDA-SOL FINCAR.,VERBO,Nacional
F,FINDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/findarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,NENHUM,Esgotar; encerrar; concluir.,Nosso grupo já findou o trabalho de ciências.,NÓS GRUPO TRABALHO CIÊNCIAS FINDAR JÁ.,VERBO,Nacional
F,FINGIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fingirSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg35a.jpg,NENHUM,Enganar; fazer de conta; faltar com a sinceridade.,Ela fingi ser minha amiga.,EL@ FINGIR AMIG@ ME@.,VERBO,Nacional
F,FINLANDES,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/finlandesSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg15.jpg,NENHUM,Nascido na Finlândia; natural da Finlândia.,Você já namorou uma mulher finlandesa?,FINLANDES@ MULHER NAMORAR JÁ?,ADJETIVO,Nacional
F,FINLÂNDIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/finl%C3%A2ndiaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg15.jpg,PAÍS/ESTADO/CIDADE,"País localizado no norte da Europa, cuja capital é Helsinque.","Em janeiro, eu vou viajar para a Finlândia.",JANEIRO VIAJAR FINLÂNDIA.,SUBSTANTIVO,Nacional
F,FINO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fino1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg34.jpg,NENHUM,Refinado; de boa procedência; elegante.,O vestido da mulher é fino.,VESTIDO MULHER FIN@.,ADJETIVO,Nacional
F,FINO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fino2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg40.jpg,NENHUM,Com o diâmetro reduzido.,Eu não gosto de lápis fino.,EU GOSTAR- NÃO LAPIS FIN@.,ADJETIVO,Nacional
F,FINO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fino3Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg49.jpg,NENHUM,Delgado; de pouca espessura ou diâmetro.,Aquele homem tem as pernas finas.,HOMEM AQUEL@ PERNA-FIN@.,ADJETIVO,Nacional
F,FINO4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fino4Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg55.jpg,NENHUM,Com poucas páginas; com espessura e diâmetro reduzidos.,A professora pediu para eu comprar um caderno fino.,PROFESSOR@ PEDIR EU COMPRAR CADERNO FIN@.,ADJETIVO,Nacional
F,FINO5,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fino5Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg49.jpg,NENHUM,Refinado; bem-educado; polido.,"Ela é rica, mas não é metida, é uma pessoa fina.",EL@ RIC@muito MAS PESSOA FIN@ METID@ NÃO.,ADJETIVO,Nacional
F,FIO DENTAL1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fio-dental1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg55.jpg,HIGIENE/SAÚDE,"Fio especial, de uso pessoal, para retirar impurezas dos dentes.",Eu uso fio dental todos os dias.,EU TOD@-DIA FIO-DENTAL.,SUBSTANTIVO,Nacional
F,FIO ELÉTRICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fio-eletrico1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg39.jpg,NENHUM,"Fio metálico revestido, de alta voltagem, que conduz a eletricidade às cidades.","Quando soltar pipa, você precisa tomar cuidado com os fios elétricos.",PIPA-EMPINAR PRECISAR CUIDADO coisa-finaELÉTRIC@.,SUBSTANTIVO,Nacional
F,FIRMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/firmaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg08a.jpg,PROFISSÃO/TRABALHO,Empresa que possui uma estrutura; razão social.,"Com a greve, a firma fechou.",GREVE FIRMA FECHAR.,SUBSTANTIVO,Nacional
F,FIRMAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/firmamentoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg63.jpg,PLANTA/FLOR/NATUREZA,A abóbada celeste; o céu.,"Aqui no Brasil, o firmamento é muito estrelado.",AQUI BRASIL FIRMAMENTO ESTRELA+.,SUBSTANTIVO,Nacional
F,FIRME1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/firme1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,NENHUM,"Estável, seguro; o que oferece confiança.","Não há perigo, as paredes da casa são firmes.",CASA PAREDE FIRME PERIGO TER-NÃO.,ADJETIVO,Nacional
F,FIRME2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/firme2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,NENHUM,Inabalável; estável; definitivo.,Eu estou namorando firme há dois anos.,EU NAMORO FIRME 2 A-N-O.,ADJETIVO,Nacional
F,FISCAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fiscalSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,PROFISSÃO/TRABALHO,"Aquele que é encarregado de acompanhar, examinar, verificar e controlar o cumprimento de regulamentos e disposições legais.",Meu tio trabalha como fiscal do governo.,TI@ ME@ TRABALHAR FISCAL GOVERNO.,ADJETIVO,Nacional
F,FISCALIZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fiscalizarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Controlar o desenvolvimento; verificar a qualidade; estar atento.,Nós precisamos do Conselho Fiscal para fiscalizar o que está certo e o que está errado.,CONSELHO-FISCAL NÓS PRECISAR FISCALIZAR VER CERTO ERRADO.,VERBO,Nacional
F,FÍSICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisicaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg54.jpg,NENHUM,"Ciência que investiga as propriedades dos campos, as propriedades e a estrutura dos sistemas materiais, e suas leis fundamentais.",Tirei nota 10 na prova de física.,EU PROVA FÍSICA NOTA 10.,SUBSTANTIVO,Nacional
F,FISIONOMIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisionomiaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,CORPO,Expressão facial; a expressão do rosto.,"A fisionomia dela é estranha, parece doente.",FISIONOMIA DEL@ ESTRANH@ PARECER DOENTE.,SUBSTANTIVO,Nacional
F,FISIOTERAPEUTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisioterapeutaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg50.jpg,PROFISSÃO/TRABALHO,Profissional da área de reabilitação que trata de problemas de saúde por meio de agentes físicos.,A profissão de minha mãe é fisioterapeuta.,M-Ã-E ME@ PROFISSÃO FISIOTERAPEUTA É.,SUBSTANTIVO,Nacional
F,FISIOTERAPIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fisioterapeutaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg50.jpg,PROFISSÃO/TRABALHO,"Profissional especializado em fisioterapia; quem trata de problemas motores usando exercícios físicos, massoterapia, agentes térmicos e outros recursos técnicos.",Eu faço fisioterapia tres vezes por semana.,EU FREQUENTAR FISIOTERAPIA TRÊS-VEZES SEMANA,SUBSTANTIVO,Nacional
F,FITA ADESIVA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fita-adesivaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg07.jpg,NENHUM,"Tira de papel com uma das faces impregnadas de cola, apresentada em forma de rolo. No momento da aplicação, é cortada no tamanho desejado.","Empreste-me a fita adesiva, para colar o papel que rasgou.",EMPRESTAR FITA-ADESIVA PAPEL RASGAR.,SUBSTANTIVO,Nacional
F,FIXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fixoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,O que está preso e ligado a uma superfície imóvel.,O banco da praça é fixo.,P-R-A-Ç-A BANCO FIX@.,ADJETIVO,Nacional
F,FLAGRAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flagrarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg14.jpg,NENHUM,Chegar na hora em que um delito está sendo cometido.,"O ladrão roubou a carteira do velho que vinha andando, a polícia o flagrou e prendeu.",VELH@ pessoaANDARcontinuativo LADRÃO CARTEIRA ROUBAR POLÍCIA FLAGRAR PRENDER.,VERBO,Nacional
F,FLAGRAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flagrar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg28.jpg,NENHUM,Apanhar em flagrante; surpreender no ato.,Eu flagrei seu irmão pegando minha camisa nova!,1sVER3s IRM@ FLAGRAR PEGAR CAMISA ME@ NOV@!,VERBO,Nacional
F,FLASH,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flashSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,APARELHO/MÁQUINA,"Dispositivo acoplado à máquina fotográfica, que possibilita a entrada de luz para a captura de uma imagem com boa qualidade.",Minha máquina fotográfica não tem flash.,MÁQUINA-FOTOGRAFICA ME@ TER-NÃO FLASH.,SUBSTANTIVO,Nacional
F,FLAUTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flautaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg50.jpg,ESPORTE/DIVERSÃO,"Instrumento musical de sopro, de tubo aberto, com orifícios e embocadura livre.","Para que quer uma flauta? Você não escuta, é surdo!",PARA-QUÊ FLAUTA? VOCÊ ESCUTAR NADA SURD@!,SUBSTANTIVO,Nacional
F,FLECHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flechaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg33.jpg,NENHUM,"Seta; haste de madeira ou metal, com extremidade em ponta, para ser arremessada com o arco.",O índio acertou uma flecha no pescoço do leão.,ÍNDIO ATIRAR-FLECHA coisa-finaACERTAR PESCOÇO LEÃO.,SUBSTANTIVO,Nacional
F,FLERTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flertarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Namorar; olhar com interesse; paquerar.,Aquele homem estava olhando para mim e nós ficamos flertando.,HOMEM AQUEL@ 2sOLHAR1s EU EL@ FLERTAR.,VERBO,Nacional
F,FLOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg54.jpg,PLANTA/FLOR/NATUREZA,Planta que dá flores.,Você gosta de flores?,FLOR VOCÊ GOSTAR?,SUBSTANTIVO,Nacional
F,FLORESCER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florescerSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg57.jpg,NENHUM,Enflorar; produzir flores; florir; germinar.,A flor já floresceu no vaso de plantas da minha escola.,CASA~ESTUDO ME@ VASO FLOR FLORESCER JÁ.,VERBO,Nacional
F,FLORESTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florestaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,PLANTA/FLOR/NATUREZA,"Vegetação densa, formada por árvores de grande porte, cobrindo uma extensa área; mata.",Eu adoro caminhar pela floresta.,EU ADORAR CAMINHAR FLORESTA.,SUBSTANTIVO,Nacional
F,FLORIANÓPOLIS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/florianopolisSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,PAÍS/ESTADO/CIDADE,"Capital do Estado de Santa Catarina, na região sul do país.",Minha família viajou para Florianópolis.,FLORIANÓPOLIS VIAJAR ME@ FAMÍLIA.,SUBSTANTIVO,Nacional
F,FLUENTE1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fluente1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg49.jpg,NENHUM,Pessoa que conhece e fala com desenvoltura um ou mais idiomas.,Ele é fluente em inglês.,INGLÊS EL@ FLUENTE.,ADJETIVO,Nacional
F,FLUENTE2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fluente2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,NENHUM,Pessoa que conhece e fala a LIBRAS com desenvoltura.,Ele é fluente em língua de sinais francesa.,EL@ FRANCÊS LÍNGUA-SINAIS FLUENTE.,ADJETIVO,Nacional
F,FLUTUAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/flutuarSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg64.jpg,NENHUM,Boiar; manter-se sobre a superfície de um ambiente líquido.,"Eu estava no barco e vi um boi morto, flutuando na água.",EU BARCO VERde-repente BOI MORT@ FLUTUAR ÁGUA.,VERBO,Nacional
F,FOCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/focaSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg02.jpg,ANIMAL/INSETO/PEIXE/AVE,"Mamífero marinho, vertebrado, carnívoro, de membros curtos e achatados, encontrado em todos os oceanos, especialmente nas regiões mais frias.","Fui com meu filho ao zoológico, para ver as focas.",EU FILH@ JUNTO Z-O-O ONTEM VER FOCA.,SUBSTANTIVO,Nacional
F,FOFINHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofinhoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg49.jpg,NENHUM,O que ou quem provoca a vontade de pegar e fazer carinho.,O filho dela é tão fofinho!,FILH@ DEL@ FOFINH@!,ADJETIVO,Nacional
F,FOFO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg46a.jpg,NENHUM,Gostoso de pegar; macio; acolhedor.,Ganhei de aniversário um urso grande que é muito fofo.,GANHAR EU ANIVERSÁRIO URSO BRANC@ GRANDE FOFOmuito.,ADJETIVO,Nacional
F,FOFOCAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofocar1Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg54.jpg,NENHUM,Divertir-se; fazer movimento; brincar.,Você adora fofocar!,VOCÊ FOFOCAR ADORAR!,VERBO,Nacional
F,FOFOCAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofocar2Sm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg32.jpg,NENHUM,Praticar a maledicência; falar mal de outra pessoa; comentar particularidades de outros.,Há pessoas que não gostam de fofocar.,PESSOA GOSTAR-NÃO FOFOCAR.,VERBO,Nacional
F,FOFOQUEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fofoqueiroSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg54.jpg,NENHUM,Aquele que faz intrigas; pessoa que fala mal de outras; mexeriqueiro; futriqueiro.,"Cuidado com aquela mulher, ela é fofoqueira.",AQUEL@ MULHER CUIDADO EL@ FOFOQUEIR@.,ADJETIVO,Nacional
F,FOGÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogaoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,CASA,"Aparelho de metal ou alvenaria, com funcionamento à base de eletricidade, gás, carvão ou lenha, usado para cozinhar e assar alimentos.",Eu comprei um fogão novo.,EU COMPRAR FOGÃO NOV@.,SUBSTANTIVO,Nacional
F,FOGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,MATÉRIA/SUBSTÂNCIA,"Desprendimento de luz e calor, resultante da combustão de carvão, gás, madeira ou outras matérias inflamáveis.","A casa do meu amigo pegou fogo, ele perdeu tudo.",ME@ AMIG@ CASA FOGO PERDER TUD@.,SUBSTANTIVO,Nacional
F,FOGOS DE ARTIFÍCIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogos_de_artificiosSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg05.jpg,ESPORTE/DIVERSÃO,"Engenho pirotécnico que estoura no ar, projetando cores e formas diversas.","Em Copabacana, no Ano Novo, os fogos de artifício são lindos.",ANO NOV@ COPACABANA FOGO-ARTÍFICIO LIND@.,SUBSTANTIVO,Nacional
F,FOGOSO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogosoSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,Ardoroso; ardente; impetuoso; entusiasmado.,Ela parece ser bastante fogosa.,EL@ PARECERFOGOS@muito.,ADJETIVO,Nacional
F,FOGUEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/fogueiraSm_Prog001.mp4,https://www.ines.gov.br/https://www.ines.gov.br/dicionario-de-libras/public/media/mao/cg47.jpg,NENHUM,"Arranjo muito comum em festas juninas, com a lenha empilhada como um quadrado e em cujo centro é acesa uma chama.","A noite está fria, vamos acender uma fogueira.",NOITE FRI@ IR FOGUEIRA.,SUBSTANTIVO,Nacional
